Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2010-05-03,23.170637130737305,23.320802419713456,22.96040400765551,23.02797888892837,43989500
2010-05-04,22.62253761291504,22.937886693168554,22.337222460350663,22.915362679498195,82085600
2010-05-05,22.41230583190918,22.592505101629378,22.292172985429048,22.352239408669114,66833800
2010-05-06,21.759084701538086,22.434832397890222,20.95569566226747,22.217092125909677,128613000
2010-05-07,21.180938720703125,21.73655483957957,20.51269968683578,21.721537878075605,173718100
2010-05-10,21.72905158996582,22.13449962350808,21.55635935528818,21.781609535786426,86653300
2010-05-11,21.683996200561523,22.26213634896085,21.45123901783963,21.533830876781337,63789400
2010-05-12,22.104461669921875,22.20957753562019,21.71402926576204,21.75907871790471,47146800
2010-05-13,21.95429039001465,22.322197276142422,21.909240947167323,21.96930734832908,45188800
2010-05-14,21.721534729003906,21.931766431196028,21.503793115052275,21.92425938362865,63334000
2010-05-17,21.72905158996582,21.94679185580785,21.36114453712496,21.864201411845446,46053300
2010-05-18,21.570661544799805,21.872348827117325,21.41981718436183,21.77430099982354,52690600
2010-05-19,21.299131393432617,21.63853031179928,20.959733913623655,21.510313102478285,61746700
2010-05-20,20.446868896484375,20.99744818820525,20.394073818998535,20.854146236059417,87991100
2010-05-21,20.243228912353516,20.446868295433895,19.941541736618472,20.08484224599391,117596300
2010-05-24,19.813325881958008,20.258315036504218,19.805783522221528,20.25077267676774,73711700
2010-05-25,19.6624813079834,19.858578342901104,19.14207000141557,19.345709395971415,98373600
2010-05-26,18.863019943237305,20.06977079604208,18.52362077138138,19.78316673123957,176684100
2010-05-27,19.60969352722168,19.881212821014252,19.406054056877252,19.406054056877252,136433600
2010-05-28,19.458845138549805,19.700196371298087,19.353254963231226,19.489014582102683,67496900
2010-06-01,19.526723861694336,19.84349580858598,19.247663717145844,19.255206077614474,76152400
2010-06-02,19.95663070678711,19.9717154295145,19.40605127426237,19.654943445030973,65718800
2010-06-03,20.258316040039062,20.31111112225171,19.91891702787475,20.024507192300046,67837000
2010-06-04,19.451305389404297,20.039595188585015,19.32308812368777,19.685112836807956,89832200
2010-06-07,19.07419776916504,19.48147525055215,19.036485958859817,19.473932888491106,80456200
2010-06-08,18.938434600830078,19.05156713355148,18.59149320345181,19.04402477289563,87355000
2010-06-09,18.697084426879883,19.24766379633151,18.66691498488124,19.02139729701623,87794000
2010-06-10,18.855472564697266,18.96860511237377,18.68954492400895,18.953520389067997,78930900
2010-06-11,19.35325050354004,19.398503219883242,18.681996363310528,18.885635744691815,68057700
2010-06-14,19.232580184936523,19.579520156588202,19.209953102132097,19.504099424356625,50972400
2010-06-15,20.047138214111328,20.099933306704056,19.413594225881848,19.421136587474862,81641500
2010-06-16,19.851041793823242,20.04713888614015,19.78316197576899,19.96417434439419,48698000
2010-06-17,19.888748168945312,20.115013208265896,19.639856050269458,20.03204868918793,47995500
2010-06-18,19.941551208496094,20.009431035097915,19.73791172869063,19.888756107485477,52075600
2010-06-21,19.571983337402344,20.28094815120705,19.526729162306125,20.197985040647765,54625300
2010-06-22,19.436222076416016,19.949091176480213,19.428679714525845,19.730366997340536,55985400
2010-06-23,19.089279174804688,19.443762963971647,19.021399361498602,19.443762963971647,61466200
2010-06-24,18.855472564697266,19.398509656679526,18.802677471685456,19.202412569379668,85243400
2010-06-25,18.500986099243164,18.938432908280134,18.335057056760057,18.89317874838943,156256700
2010-06-28,18.33506202697754,18.56132857209255,18.191761464152343,18.485906390387544,73784800
2010-06-29,17.580839157104492,18.252094841815307,17.429996265971674,18.19929831943277,119882100
2010-06-30,17.354572296142578,17.859898877924596,17.30931957736511,17.57329496903199,81050500
2010-07-01,17.467708587646484,17.588383489506423,17.14339424943854,17.41491349790255,92239400
2010-07-02,17.550682067871094,17.7090674178333,17.384752914319407,17.61856191458605,62485100
2010-07-06,17.96549415588379,18.16913360626939,17.784481790616056,17.874988692529122,73592000
2010-07-07,18.3275203704834,18.34260509511679,17.807110317658054,17.965495610633113,79965300
2010-07-08,18.410490036010742,18.568876811580022,18.078633194603757,18.55379208275268,50758100
2010-07-09,18.304893493652344,18.4104836818829,18.214386590484423,18.350146225957094,53806100
2010-07-12,18.727249145507812,18.772501862010145,18.41801961205235,18.425561971229058,49854200
2010-07-13,18.95351791381836,19.081735168056003,18.78004793413161,18.961060274486247,61928700
2010-07-14,19.187328338623047,19.315545603283717,18.94597853186374,19.232581067750836,72808100
2010-07-15,19.240127563476562,19.3004650281321,18.840390961034487,19.23258520057479,56934700
2010-07-16,18.772502899169922,19.338166921654107,18.764960539576506,19.240119124055703,65064800
2010-07-19,19.02893829345703,19.081733374611947,18.787588529001372,18.825298890238294,38181800
2010-07-20,19.217496871948242,19.217496871948242,18.62920706148675,18.74988196817415,45530700
2010-07-21,18.94597816467285,19.34571323491134,18.84038654734338,19.30800286779543,73297300
2010-07-22,19.489013671875,19.602146202797986,19.209952086277344,19.240121528421167,73016400
2010-07-23,19.466392517089844,19.62477925945168,19.044030268389307,19.489019605586854,108520100
2010-07-26,19.685117721557617,19.760539915146158,19.45885114079199,19.504105320080328,67249900
2010-07-27,19.730358123779297,19.79069555320599,19.579513830933674,19.715273406783176,60672100
2010-07-28,19.571983337402344,19.752995722111535,19.481476425768466,19.66248881047766,69704800
2010-07-29,19.632320404052734,19.91892298110409,19.308006015179807,19.707741150578837,69446200
2010-07-30,19.466392517089844,19.489019605586854,19.119452458154058,19.421139778654442,83534800
2010-08-02,19.858579635620117,19.89628999770763,19.42113281803771,19.60214514546235,55044600
2010-08-03,19.730358123779297,19.87366005812686,19.587056189431735,19.76052755777154,56877700
2010-08-04,19.406055450439453,19.79070733141487,19.18733267805656,19.722827503092226,78531900
2010-08-05,19.134536743164062,19.29292204331978,19.01386037918438,19.22504221795059,64922100
2010-08-06,19.270292282104492,19.277834643716833,18.870557186559168,18.991232095239837,55982100
2010-08-09,19.31554412841797,19.406049579762875,19.13453178716994,19.270289964187302,57096500
2010-08-10,18.908267974853516,19.111907427221862,18.76496597816189,19.10436506544247,87257700
2010-08-11,18.749881744384766,18.780049751417366,18.523615218127723,18.61412211634221,76746900
2010-08-12,18.4708194732666,18.6141214576358,18.372771655682385,18.418024383909078,70240500
2010-08-13,18.402935028076172,18.606574411660514,18.28226015748351,18.36522467047519,45263500
2010-08-16,18.478361129760742,18.561325660477895,18.32751679001287,18.372770955072173,40909700
2010-08-17,18.736167907714844,18.925728496564563,18.65276223205908,18.736167907714844,52912600
2010-08-18,18.81955909729004,18.91813132993256,18.50868011045987,18.713405720196214,46818900
2010-08-19,18.53143882751465,18.75891089741667,18.357042031275473,18.66792264794872,54064600
2010-08-20,18.372211456298828,18.501112711282964,18.349465111805,18.43287078533651,49560100
2010-08-23,18.41011619567871,18.68308233098129,18.379785821627404,18.531434799420264,51643000
2010-08-24,18.228139877319336,18.463194511757486,18.19780950062695,18.266051401952858,66522500
2010-08-25,18.273637771606445,18.364626028018588,18.099242408289623,18.197813260441485,47404800
2010-08-26,18.061328887939453,18.34187913696654,18.0385825476347,18.266054628075526,49105300
2010-08-27,18.144737243652344,18.21297916173718,17.826275441333884,18.10682426347615,60939400
2010-08-30,17.924842834472656,18.06132664427537,17.894513902423185,18.00066733394439,45453100
2010-08-31,17.795944213867188,17.993087362744106,17.68220817119303,17.89451651142177,66074600
2010-09-01,18.121992111206055,18.15990509693815,17.849025845097607,17.947596715535997,65235900
2010-09-02,18.15232276916504,18.15990536642398,17.977925924674476,18.106827185611387,48837100
2010-09-03,18.41770362854004,18.539022264158703,18.349461715225512,18.379790651014073,64189100
2010-09-07,18.167482376098633,18.425284839205332,18.13715344020902,18.273637267292827,51928700
2010-09-08,18.144737243652344,18.34946299790685,18.000670811447435,18.250890695681058,65512400
2010-09-09,18.20538902282715,18.35703654200423,18.190223837039923,18.341872802448723,46028900
2010-09-10,18.084081649780273,18.22056551408718,18.038587510422175,18.18265252609492,58284300
2010-09-13,19.03946304321289,19.175946877337072,18.26605561399739,18.34946272290268,114680400
2010-09-14,18.978803634643555,19.221440918087776,18.87264873846249,18.986386230530222,87160400
2010-09-15,19.04705047607422,19.122873562080652,18.895401411596026,19.031885280379868,56201900
2010-09-16,19.20627784729004,19.236608234186136,18.993969477714696,19.00155207443872,44548300
2010-09-17,19.12286376953125,19.357919843726805,19.016710346495785,19.259347568423657,70341600
2010-09-20,19.2821044921875,19.350346423988,19.039467155222432,19.168368421264198,49838700
2010-09-21,19.069786071777344,19.274511759528114,19.01670936300459,19.274511759528114,52675700
2010-09-22,18.660341262817383,18.93330747515387,18.470780710196262,18.872648156164402,94299400
2010-09-23,18.523855209350586,18.645173832762644,18.47077849238682,18.584514521056615,46201800
2010-09-24,18.789241790771484,18.80440553527516,18.637592775877255,18.683086901852647,51948800
2010-09-27,18.75132942199707,18.94847256925962,18.645175975868092,18.842319123130647,43603300
2010-09-28,18.713415145874023,18.880227886218538,18.46319531224124,18.804403387432114,56041200
2010-09-29,18.576929092407227,18.698247697312155,18.501104602783684,18.675499916555538,44318900
2010-09-30,18.56934928894043,18.82715172465721,18.47077844998146,18.660338979406614,61262700
2010-10-01,18.485946655273438,18.819573672536436,18.42528732906493,18.781662135993272,62672300
2010-10-04,18.12957191467285,18.190231236264367,18.031001059423755,18.167483448330433,98143400
2010-10-05,18.46320343017578,18.53902796230087,18.129576356564975,18.24331243163628,78152900
2010-10-06,18.523855209350586,18.607262305283403,18.296381705778924,18.44044811341777,50489700
2010-10-07,18.59968376159668,18.766496543562464,18.410123190449582,18.667925682908223,50096100
2010-10-08,18.630016326904297,18.690675663628216,18.478368708210837,18.667929316252163,41327800
2010-10-11,18.645177841186523,18.758913894307806,18.576935920067278,18.758913894307806,27587800
2010-10-12,18.82715606689453,18.902980585398943,18.523859439109295,18.690672222833076,50141500
2010-10-13,19.213857650756836,19.365506670726116,18.87264807894207,18.971220375791773,75336500
2010-10-14,19.130456924438477,19.213864057857947,18.956061505682055,19.17595251333967,51949100
2010-10-15,19.36550521850586,19.3730863673268,19.13044911055712,19.229021400014883,68954800
2010-10-18,19.577810287475586,19.676382567832327,19.297261527575305,19.403414956053034,48330500
2010-10-19,19.031879425048828,19.23660516523885,18.918143384798444,19.16078065632785,66150900
2010-10-20,19.19110870361328,19.259350613850387,19.031878543881472,19.15319717402918,56283600
2010-10-21,19.274518966674805,19.365508677330947,18.993968684531396,19.259353773860052,50032400
2010-10-22,19.244190216064453,19.365510322657663,19.16078454096179,19.350345128554448,25837900
2010-10-25,19.10011863708496,19.22143725569138,19.08495344820116,19.138030163062464,50912400
2010-10-26,19.63847541809082,19.69155214806481,19.001551765938043,19.047047345543543,69304200
2010-10-27,19.752212524414062,19.797708106437526,19.426169530640916,19.555070787242393,64805500
2010-10-28,19.92660903930664,20.002432115648904,19.653641336530562,19.873530861141585,80730300
2010-10-29,20.222318649291992,20.624187518396937,20.078252232634423,20.58627454231223,114193200
2010-11-01,20.434633255004883,20.639357603833155,20.24507265503724,20.381555072178553,61912100
2010-11-02,20.76825523376465,20.79100302242205,20.487706404818443,20.51803534346263,54402100
2010-11-03,20.495288848876953,20.84407959497353,20.442210675737076,20.82133180648501,110255300
2010-11-04,20.57869529724121,20.798586255633584,20.480124435838267,20.783421062730856,93599300
2010-11-05,20.358808517456055,20.61661104647277,20.1161711833774,20.601445851534706,110953700
2010-11-08,20.328472137451172,21.89045204622569,20.15407678574976,20.229901291864508,71670800
2010-11-09,20.434633255004883,20.555951923285566,20.25265380635125,20.32847833558483,58538600
2010-11-10,20.427051544189453,20.533205021984983,20.32847921803703,20.480128283087218,52277300
2010-11-11,20.229902267456055,20.260231203625278,19.92660567460267,20.229902267456055,62073100
2010-11-12,19.91902732849121,20.10858792024412,19.790126068249933,20.070674934154013,64962200
2010-11-15,19.865947723388672,20.09341982212737,19.843199935021868,19.964518580513484,51794600
2010-11-16,19.690479278564453,19.865947657905895,19.568415204746906,19.865947657905895,65339200
2010-11-17,19.50737953186035,19.76676600415526,19.49212116169753,19.759136819073852,58299700
2010-11-18,19.71336555480957,19.896461653617028,19.537898642008894,19.614187591839833,59514000
2010-11-19,19.598926544189453,19.705732215536695,19.530265339718184,19.682844662340226,52423200
2010-11-22,19.62944221496582,19.637071399515563,19.40820168349605,19.568410193686073,53350500
2010-11-23,19.16408348083496,19.530275797350036,19.141195915383175,19.50738823189825,69742500
2010-11-24,19.35480308532715,19.423462851074458,19.19459308493413,19.225109829816034,56825900
2010-11-26,19.26325225830078,19.38531631461718,19.202220230142583,19.232735516662515,21356500
2010-11-29,19.309024810791016,19.392944390376094,19.019123057407125,19.217477501351155,56603600
2010-11-30,19.270885467529297,19.431094029227225,19.072530970818548,19.11067545071273,75282100
2010-12-01,19.865947723388672,20.026156275132834,19.499754045610437,19.507383232139,74123500
2010-12-02,20.514413833618164,20.58307506147924,19.988013026841447,20.018528319713795,91759200
2010-12-03,20.613590240478516,20.64410553102821,20.43049413182479,20.45338023595743,52622000
2010-12-06,20.47626304626465,20.583068721095522,20.41523102420155,20.544924252975406,36264200
2010-12-07,20.499160766601562,20.697513845339603,20.483902389738972,20.659369358302037,57860500
2010-12-08,20.7737979888916,20.78142717501449,20.445750261199652,20.468637819568322,41666800
2010-12-09,20.659364700317383,20.857719189452137,20.605961848457756,20.81194552430368,47148300
2010-12-10,20.857715606689453,20.9034892639753,20.682248707828446,20.74328073591568,37625800
2010-12-13,20.789060592651367,20.94164143592934,20.72802854636393,20.804318968002917,47943900
2010-12-14,21.07132911682129,21.170505620014314,20.79668425395079,20.834828727074637,64070500
2010-12-15,21.246797561645508,21.35360325822975,21.002669423670966,21.002669423670966,69634200
2010-12-16,21.353605270385742,21.353605270385742,21.10184792248652,21.17813833657205,57680200
2010-12-17,21.284936904907227,21.429888497545566,21.17050204971617,21.30019527363087,87456500
2010-12-20,21.21628761291504,21.35361009829296,21.117111070763734,21.323094798830617,52811000
2010-12-21,21.414630889892578,21.468033727205118,21.178131986743534,21.246793193321995,38153000
2010-12-22,21.506183624267578,21.66639216580842,21.34597362760828,21.368861185736307,42252300
2010-12-23,21.590099334716797,21.605357705087776,21.330712858883313,21.338342044068803,24902500
2010-12-27,21.414630889892578,21.513808835002884,21.269679292102694,21.45277681305738,21652800
2010-12-28,21.368860244750977,21.490924305821757,21.330714316217364,21.338343501924086,23042200
2010-12-29,21.338348388671875,21.452784745361676,21.269687156705483,21.315462281428893,19502500
2010-12-30,21.246797561645508,21.361232444431263,21.193394713353385,21.300200409937627,20786100
2010-12-31,21.292577743530273,21.300206932067848,21.078964829834963,21.20865812473588,24752000
2011-01-03,21.345970153808594,21.498550939594526,21.300196500120098,21.399372992298204,53443800
2011-01-04,21.42989730834961,21.490929353219094,21.246801173741158,21.31546240610917,54405600
2011-01-05,21.36123275756836,21.36886194388171,21.185765837716776,21.284942349553344,58998700
2011-01-06,21.9868106842041,22.009698242311515,21.254426286188295,21.39174872459587,88026300
2011-01-07,21.81897735595703,21.92578307175577,21.551961611341444,21.84949265113435,73762000
2011-01-10,21.529069900512695,21.666392340148942,21.391748915994913,21.559586644928956,57573600
2011-01-11,21.44515037536621,21.551956063672193,21.399375261705043,21.513811590739593,50298900
2011-01-12,21.780826568603516,21.811343312105052,21.4146343772956,21.45278030667252,52631100
2011-01-13,21.506183624267578,21.658762979765747,21.368861185736307,21.61298931862814,67077600
2011-01-14,21.590099334716797,21.651131361082424,21.292568388074155,21.4222616259909,62688400
2011-01-18,21.86474609375,21.92577812545499,21.46803716010836,21.48329553181421,53322700
2011-01-19,21.719797134399414,21.880007146706706,21.567217763998553,21.712167947611583,50005900
2011-01-20,21.62824249267578,21.7808218115037,21.460403350311537,21.742677345576247,58613600
2011-01-21,21.37648582458496,21.689275110206065,21.37648582458496,21.666387556946663,58080300
2011-01-24,21.651138305664062,21.788460772812343,21.353607263588625,21.376494826486258,52047800
2011-01-25,21.704540252685547,21.704540252685547,21.452782908735262,21.46803982721816,42436600
2011-01-26,21.956295013427734,22.116503552038743,21.742682173494625,21.750311359397784,74628800
2011-01-27,22.024953842163086,22.4750641206738,21.73505062976564,21.933405076374875,146938600
2011-01-28,21.170507431030273,22.070731042898448,20.94163766247194,22.047843483995216,141249400
2011-01-31,21.155242919921875,21.284936139170792,20.91874403368611,21.185759656271305,65029000
2011-02-01,21.353605270385742,21.40700812371003,21.063703443003064,21.208653629135092,62810700
2011-02-02,21.315458297729492,21.445151549969676,21.26968318156111,21.307829111701427,45824000
2011-02-03,21.094215393066406,21.338343515361707,21.010297260476392,21.338343515361707,60340100
2011-02-04,21.185760498046875,21.23916333366216,20.987406069248586,21.132357662431595,40412200
2011-02-07,21.513813018798828,21.62061871419444,21.201023663610147,21.208651394608292,68980900
2011-02-08,21.574846267700195,21.620619931859345,21.399377887372786,21.4375238201042,34904200
2011-02-09,21.338348388671875,21.55959045947885,21.292574719067186,21.506187602420262,52905100
2011-02-10,20.979778289794922,21.315455149864746,20.819569772220515,21.30782596496336,76672400
2011-02-11,20.789060592651367,21.216284916663426,20.651738124724943,21.178140433403314,83939700
2011-02-14,20.7737979888916,20.804314733383162,20.560186597924538,20.75853961664582,56766200
2011-02-15,20.68938636779785,20.97332889670239,20.681713550874463,20.75078061293991,44116500
2011-02-16,20.73542022705078,20.773790144664325,20.41310794245398,20.758441592131494,70817900
2011-02-17,20.8812313079834,21.00401828935999,20.651008828304793,20.69705303149675,57207300
2011-02-18,20.766130447387695,20.88124174476146,20.712411939527907,20.819848955247483,68667800
2011-02-22,20.40544319152832,20.796822681501805,20.35172469630594,20.55125158121708,60889000
2011-02-23,20.40544319152832,20.612644356288264,20.28265764138596,20.35939897615474,60234100
2011-02-24,20.54357147216797,20.766119669758655,20.336370366200956,20.44380732616068,64494200
2011-02-25,20.37474250793457,20.681707793311578,20.336372579121925,20.651010679286294,53006300
2011-02-28,20.397768020629883,20.612643455852073,20.344049527754123,20.482183631559877,51379900
2011-03-01,20.075454711914062,20.55124977468086,20.067780432739863,20.41311567698343,60055000
2011-03-02,20.014060974121094,20.23661066825048,19.983365322628188,20.037083810530035,48658200
2011-03-03,20.10614776611328,20.259628927428768,20.090799210866095,20.152191968136048,68271500
2011-03-04,19.914291381835938,20.13683953518944,19.799178703367783,20.12149098289789,70437200
2011-03-07,19.737794876098633,20.159871472513288,19.607335050111438,20.05243302164672,64980400
2011-03-08,19.883594512939453,19.9680100878251,19.684067721939712,19.776157573062104,50549800
2011-03-09,19.86825180053711,19.93731884325083,19.691747786366033,19.80685903631591,39789100
2011-03-10,19.499895095825195,19.730117594315452,19.453850888870935,19.661052015743532,66549500
2011-03-11,19.707101821899414,19.837561665101997,19.461530696746173,19.499900636156607,49905800
2011-03-14,19.714767456054688,19.768485933157276,19.45384788408321,19.561284838288387,54473400
2011-03-15,19.48454475402832,19.54593751224969,19.18525524066398,19.246647998885354,76067300
2011-03-16,19.02409553527832,19.400126278067752,18.93967996274979,19.354080621933015,100725400
2011-03-17,19.016429901123047,19.354089417246914,18.993407062593132,19.23130387252566,62497000
2011-03-18,19.03177261352539,19.323389312870223,19.03177261352539,19.23129944367743,85486700
2011-03-21,19.438501358032227,19.630353918401166,19.300367280371567,19.323390114554638,46878100
2011-03-22,19.41547966003418,19.538265188758146,19.361761174182316,19.41547966003418,30895600
2011-03-23,19.59965705871582,19.653375538104573,19.32338892046649,19.361758844681656,43969000
2011-03-24,19.806856155395508,19.85290181965325,19.568959411605476,19.645700721649636,38696700
2011-03-25,19.661052703857422,19.914298046547575,19.638029867715044,19.898949489119325,57029800
2011-03-28,19.499895095825195,19.737791872760987,19.47687226048859,19.691747665806727,48973200
2011-03-29,19.561294555664062,19.584317398881577,19.415486142725364,19.446183267015385,40763500
2011-03-30,19.653385162353516,19.737799329708203,19.568969531279325,19.645710881008636,41999300
2011-03-31,19.48454475402832,19.707094417405052,19.44617482903452,19.64570165918368,63233700
2011-04-01,19.55361557006836,19.591986966198878,19.423155750662794,19.591986966198878,63114200
2011-04-04,19.607332229614258,19.691747829497917,19.499895257921576,19.530592371958893,35433700
2011-04-05,19.78384017944336,20.090804039570042,19.75314306157112,19.814535833596455,73651100
2011-04-06,20.067771911621094,20.190557398833306,19.845223764943384,19.937312148493312,65581400
2011-04-07,20.10614776611328,20.152191968136048,19.929642308208223,20.098473488489688,46134700
2011-04-08,20.00638771057129,20.16754464617399,19.921972103173726,20.083129038776427,39887600
2011-04-11,19.937314987182617,20.14451607524909,19.799180928471635,20.09847187691832,34286300
2011-04-12,19.67640495300293,19.837561920786484,19.607337890198462,19.82221335933674,36920400
2011-04-13,19.668724060058594,19.852903808099335,19.61500557676292,19.684072616348473,38144700
